Distributor,Customer Name,City,Country,Channel,Sub-channel,Product Name,Product Class,Quantity,Price,Sales,Month,Year
Koss   ,"Parker, Green and Emmerich Pharma Plc",Baesweiler,Germany,Pharmacy,Retail,Malavirine Alimdine,Mood Stabilizers,30.0,767,23010.0,July,2019
Koss   ,Murray PLC ,Wesel,Germany,Pharmacy,Retail,Temasone Thiobucil,Antimalarial,10.0,482,4820.0,July,2019
Kozey-Emmerich ,Kuhic LLC ,Schleswig,Germany,Pharmacy,Retail,Xenaminphen,Antimalarial,300.0,195,58500.0,July,2019
Gerlach LLC ,Armstrong Inc Pharma Plc,Passau,Germany,Pharmacy,Retail,Albuterenone,Antimalarial,5.0,82,410.0,July,2019
Gerlach LLC ,Harris-Conroy Pharmacy,Wilhelmshaven,Germany,Pharmacy,Retail,Asparathasone Unipan,Antibiotics,5.0,153,765.0,July,2019
Gerlach LLC ,Zemlak-Witting ,Cuxhaven,Germany,Pharmacy,Retail,Zonixamine Immulinum,Analgesics,2.0,298,596.0,July,2019
Gerlach LLC ,Beier PLC ,Heidelberg,Germany,Pharmacy,Retail,Afretosine,Mood Stabilizers,1.0,404,404.0,July,2019
Gerlach LLC ,"Steuber, Skiles and Kilback Pharmaceutical Limited",Bonn,Germany,Pharmacy,Retail,Aspinavir Silovance,Antibiotics,2.0,549,1098.0,July,2019
Gerlach LLC ,"Leuschke, Waters and Schowalter Pharma Plc",Herzogenrath,Germany,Pharmacy,Retail,Symbitrim,Analgesics,5.0,536,2680.0,July,2019
Gerlach LLC ,"Hahn, Rutherford and Gislason Pharm",Kulmbach,Germany,Pharmacy,Retail,Adriacaine,Mood Stabilizers,20.0,361,7220.0,July,2019
Erdman  ,"Kertzmann, Quitzon and Harris Pharmaceutical Limited",Forst,Germany,Pharmacy,Retail,Methiclotide,Antibiotics,5.0,458,2290.0,July,2019
Gerlach LLC ,"Torphy, Pfeffer and Jakubowski Pharm",Limburg,Germany,Pharmacy,Retail,Doxivorin,Antimalarial,12.0,516,6192.0,July,2019
Gerlach LLC ,"Funk, Ratke and Heaney ",Bad Dürkheim,Germany,Pharmacy,Retail,Interzide,Antimalarial,4.0,420,1680.0,July,2019
Erdman  ,"Paucek, Keeling and Bruen Pharmaceutical Limited",Bad Kreuznach,Germany,Pharmacy,Retail,Ceretosine,Antiseptics,50.0,343,17150.0,July,2019
Erdman  ,Hayes-Kilback Pharmaceutical Limited,Springe,Germany,Pharmacy,Retail,Fentalac,Antipiretics,20.0,618,12360.0,July,2019
Koss   ,Kozey Ltd Pharmacy,Stralsund,Germany,Pharmacy,Retail,Travosoline Capolac,Antipiretics,7.0,610,4270.0,July,2019
Koss   ,Gottlieb-Cruickshank Pharm,Schwabach,Germany,Pharmacy,Retail,Neuropogen Empibax,Analgesics,4.0,605,2420.0,July,2019
Koss   ,"Upton, Abernathy and Goodwin Pharm",Kelkheim (Taunus),Germany,Pharmacy,Retail,Liomulin,Mood Stabilizers,8.0,490,3920.0,July,2019
Koss   ,Harris-Conroy Pharm,Oelde,Germany,Pharmacy,Retail,Pulmodiol Adalaxime,Analgesics,5.0,605,3025.0,July,2019
Koss   ,Rohan Inc Pharmaceutical Limited,Amberg,Germany,Pharmacy,Retail,Finanel,Antimalarial,23.0,206,4738.0,July,2019
Gerlach LLC ,Lockman Ltd Pharm,Mettmann,Germany,Pharmacy,Retail,Bexridol,Antipiretics,5.0,80,400.0,July,2019
Gerlach LLC ,Koch-Osinski Pharmacy,Hamminkeln,Germany,Pharmacy,Retail,Choriotrisin,Antibiotics,30.0,591,17730.0,July,2019
Gerlach LLC ,Cassin PLC Pharmaceutical Limited,Weißenfels,Germany,Pharmacy,Retail,Betanem,Analgesics,10.0,611,6110.0,July,2019
Gerlach LLC ,Terry-Kub Pharma Plc,Weimar,Germany,Pharmacy,Retail,Lovavatol Azelavarix,Mood Stabilizers,12.0,106,1272.0,July,2019
Gerlach LLC ,Raynor LLC Pharmaceutical Limited,Strausberg,Germany,Pharmacy,Retail,Exotropin Empizine,Mood Stabilizers,50.0,785,39250.0,July,2019
Gerlach LLC ,Barrows Inc Pharmaceutical Limited,Speyer,Germany,Pharmacy,Retail,Xenaminphen,Antimalarial,5.0,195,975.0,July,2019
Gerlach LLC ,Raynor LLC Pharm,Hilden,Germany,Pharmacy,Retail,Aclonuma,Antimalarial,10.0,474,4740.0,July,2019
Gerlach LLC ,Purdy Ltd ,Erkelenz,Germany,Pharmacy,Retail,Topifribrate,Analgesics,20.0,621,12420.0,July,2019
Gerlach LLC ,Purdy Ltd Pharm,Korbach,Germany,Pharmacy,Retail,Bexridol,Antipiretics,5.0,80,400.0,July,2019
Gerlach LLC ,Friesen Group ,Meiningen,Germany,Pharmacy,Retail,Benzoprox,Antiseptics,1.0,284,284.0,July,2019
Gerlach LLC ,Armstrong Inc Pharma Plc,Passau,Germany,Pharmacy,Retail,Acubulin,Antipiretics,2.0,490,980.0,July,2019
Gerlach LLC ,Breitenberg-Kuhn Pharma Plc,Cloppenburg,Germany,Pharmacy,Retail,Diazemid Felcept,Analgesics,2.0,613,1226.0,July,2019
Gerlach LLC ,Harris-Conroy Pharm,Oelde,Germany,Pharmacy,Retail,Megenorphine,Antimalarial,2.0,402,804.0,July,2019
Gerlach LLC ,Veum-Kerluke Pharma Plc,Wismar,Germany,Pharmacy,Retail,Angioparin Brimosumab,Mood Stabilizers,3.0,682,2046.0,July,2019
Gerlach LLC ,Schulist-Zulauf Pharmaceutical Ltd,Kornwestheim,Germany,Pharmacy,Retail,Novakyn Tracprox,Antiseptics,5.0,288,1440.0,July,2019
Gerlach LLC ,Ward Group Pharma Plc,Barsinghausen,Germany,Pharmacy,Retail,Alpharolac,Antipiretics,5.0,533,2665.0,July,2019
Gerlach LLC ,Pfeffer-Hodkiewicz Pharm,Pulheim,Germany,Pharmacy,Retail,Kinenadryl,Antipiretics,20.0,782,15640.0,July,2019
Gerlach LLC ,"Parker, Green and Emmerich Pharma Plc",Baesweiler,Germany,Pharmacy,Retail,Alglutriptan,Analgesics,10.0,301,3010.0,July,2019
Gerlach LLC ,Mraz-Kutch Pharma Plc,Butzbach,Germany,Pharmacy,Retail,Darlofen,Antipiretics,60.0,577,34620.0,July,2019
Gerlach LLC ,Huels-Klein Pharmaceutical Ltd,Helmstedt,Germany,Pharmacy,Retail,Angioparin Brimosumab,Mood Stabilizers,70.0,682,47740.0,July,2019
Gerlach LLC ,Raynor LLC Pharm,Hilden,Germany,Pharmacy,Retail,Metapatch,Antipiretics,50.0,438,21900.0,July,2019
Koss   ,Lockman-Welch Pharmaceutical Limited,Zweibrücken,Germany,Pharmacy,Retail,Adtiza Gammaluble,Antibiotics,20.0,452,9040.0,July,2019
Koss   ,Schulist-Zulauf Pharmaceutical Ltd,Kornwestheim,Germany,Pharmacy,Retail,Nisorase,Antibiotics,20.0,393,7860.0,July,2019
Gerlach LLC ,Kozey Ltd Pharmacy,Stralsund,Germany,Pharmacy,Retail,Belavarix Benzabicin,Antibiotics,10.0,131,1310.0,July,2019
Gerlach LLC ,Purdy Ltd ,Erkelenz,Germany,Pharmacy,Retail,Pazofenac,Mood Stabilizers,20.0,123,2460.0,July,2019
Gerlach LLC ,"Steuber, Skiles and Kilback Pharmaceutical Limited",Bonn,Germany,Pharmacy,Retail,Diazemid Felcept,Analgesics,50.0,613,30650.0,July,2019
Gerlach LLC ,Emard-O'Connell Pharm,Rosenheim,Germany,Pharmacy,Retail,Lansostral Acgestin,Antiseptics,5.0,627,3135.0,July,2019
Gerlach LLC ,Kertzmann-Ward Pharmaceutical Limited,Goslar,Germany,Pharmacy,Retail,Travoloride,Antiseptics,2.0,785,1570.0,July,2019
Gerlach LLC ,Lemke Ltd Pharma Plc,Leverkusen,Germany,Pharmacy,Retail,Magneprex,Antimalarial,1.0,187,187.0,July,2019
Gerlach LLC ,"Spinka, Schowalter and Conn ",Bergheim,Germany,Pharmacy,Retail,Cephozumab Synmethate,Antibiotics,4.0,768,3072.0,July,2019
Gerlach LLC ,Hayes-Kilback Pharmaceutical Limited,Springe,Germany,Pharmacy,Retail,Symbiroban,Antibiotics,20.0,122,2440.0,July,2019
Gerlach LLC ,Powlowski-Buckridge Pharmacy,Albstadt,Germany,Pharmacy,Retail,Adtiza Gammaluble,Antibiotics,100.0,452,45200.0,July,2019
Gerlach LLC ,Pfeffer-Hodkiewicz Pharm,Pulheim,Germany,Pharmacy,Retail,Duraprazole Agalsixolol,Antiseptics,5.0,375,1875.0,July,2019
Gerlach LLC ,Walsh-Brown Pharma Plc,Osnabrück,Germany,Pharmacy,Retail,Arivac,Antimalarial,10.0,567,5670.0,July,2019
Koss   ,Huels-Klein Pharmaceutical Ltd,Helmstedt,Germany,Pharmacy,Retail,Lovephilus,Analgesics,10.0,582,5820.0,July,2019
Koss   ,Hoeger Ltd Pharm,Lennestadt,Germany,Pharmacy,Retail,Lovavatol Azelavarix,Mood Stabilizers,100.0,106,10600.0,July,2019
Koss   ,Jacobs-Jones Pharma Plc,Schwedt (Oder),Germany,Pharmacy,Retail,Interfeferon Aspipex,Antiseptics,30.0,416,12480.0,July,2019
Koss   ,"Hahn, Rutherford and Gislason Pharmacy",Wolfenbüttel,Germany,Pharmacy,Retail,Diaxolol,Antiseptics,80.0,765,61200.0,July,2019
Gerlach LLC ,"Daniel, Baumbach and Nitzsche Pharmacy",Kempten,Germany,Pharmacy,Retail,Atrabicin Alkerotec,Antiseptics,6.0,249,1494.0,July,2019
Gerlach LLC ,Waelchi LLC Pharm,Sinsheim,Germany,Pharmacy,Retail,Megenorphine,Antimalarial,5.0,402,2010.0,July,2019
Gerlach LLC ,Cartwright-Fay Pharmaceutical Ltd,Wangen im Allgäu,Germany,Pharmacy,Retail,Interfeferon Aspipex,Antiseptics,50.0,416,20800.0,July,2019
Gerlach LLC ,Fritsch-Hauck Pharmaceutical Ltd,Fürth,Germany,Pharmacy,Retail,Saprodeine Zanprosyn,Antibiotics,3.0,215,645.0,July,2019
Gerlach LLC ,Koch-Osinski Pharmacy,Hamminkeln,Germany,Pharmacy,Retail,Lactubucil,Antipiretics,15.0,585,8775.0,July,2019
Gerlach LLC ,Ritchie-Rodriguez Pharmacy,Herford,Germany,Pharmacy,Retail,Lacoplex Hyaluvance,Mood Stabilizers,75.0,334,25050.0,July,2019
Gerlach LLC ,"Parker, Green and Emmerich Pharma Plc",Baesweiler,Germany,Pharmacy,Retail,Ranediol,Antibiotics,50.0,401,20050.0,July,2019
Gerlach LLC ,Huels-Klein ,Peine,Germany,Pharmacy,Retail,Claripenem,Antibiotics,50.0,448,22400.0,July,2019
Koss   ,"Buckridge, Dach and Carroll Pharmaceutical Ltd",Baunatal,Germany,Pharmacy,Retail,Rositroban,Mood Stabilizers,4.0,481,1924.0,July,2019
Gerlach LLC ,Koss Ltd Pharma Plc,Dingolfing,Germany,Pharmacy,Retail,Aggretisol,Antimalarial,1.0,262,262.0,July,2019
Koss   ,Sauer-Herzog Pharmaceutical Limited,Bochum,Germany,Pharmacy,Retail,Syntheruvax Proracin,Antimalarial,10.0,86,860.0,July,2019
Gerlach LLC ,"Wunsch, Mills and Walter Pharm",Kempen,Germany,Pharmacy,Retail,Abilovir Aprotasol,Antipiretics,30.0,269,8070.0,July,2019
Gerlach LLC ,McCullough LLC Pharmaceutical Ltd,Lage,Germany,Pharmacy,Retail,Testant,Mood Stabilizers,50.0,488,24400.0,July,2019
Gerlach LLC ,West Group Pharma Plc,Aschersleben,Germany,Pharmacy,Retail,Betanem,Analgesics,20.0,611,12220.0,July,2019
Gerlach LLC ,"Parker, Green and Emmerich Pharma Plc",Baesweiler,Germany,Pharmacy,Retail,Bexridol,Antipiretics,20.0,80,1600.0,July,2019
Koss   ,Hoeger Ltd ,Heidenheim,Germany,Pharmacy,Retail,Quixitriptan Alanesin,Antiseptics,1.0,79,79.0,July,2019
Koss   ,Lockman-Welch Pharmaceutical Limited,Zweibrücken,Germany,Pharmacy,Retail,Amcibax Amcikeran,Analgesics,-40.0,319,-12760.0,July,2019
Koss   ,"Nitzsche, Effertz and Maggio Pharmaceutical Limited",Northeim,Germany,Pharmacy,Retail,Factofribrate,Mood Stabilizers,50.0,99,4950.0,July,2019
Koss   ,Mills Inc Pharmacy,Bremen,Germany,Pharmacy,Retail,Agalsiline,Mood Stabilizers,50.0,64,3200.0,July,2019
Koss   ,"Hahn, Rutherford and Gislason Pharm",Kulmbach,Germany,Pharmacy,Retail,Eproline,Antibiotics,50.0,780,39000.0,July,2019
Gerlach LLC ,Turner Ltd Pharmacy,Dortmund,Germany,Pharmacy,Retail,Lovepion,Antiseptics,50.0,544,27200.0,July,2019
Koss   ,Kreiger Inc ,Burgdorf,Germany,Pharmacy,Retail,Thionide,Analgesics,10.0,113,1130.0,July,2019
Gerlach LLC ,Sauer-Herzog Pharmaceutical Limited,Bochum,Germany,Pharmacy,Retail,Panpion,Antiseptics,6.0,692,4152.0,July,2019
Gerlach LLC ,Breitenberg-Kuhn Pharma Plc,Cloppenburg,Germany,Pharmacy,Retail,Belavarix Benzabicin,Antibiotics,10.0,131,1310.0,July,2019
Gerlach LLC ,Pfeffer-Hodkiewicz Pharm,Pulheim,Germany,Pharmacy,Retail,Tacrodomide,Antipiretics,10.0,420,4200.0,July,2019
Gerlach LLC ,Mills Inc Pharmacy,Bremen,Germany,Pharmacy,Retail,Acycnafine Microvate,Mood Stabilizers,2.0,658,1316.0,July,2019
Gerlach LLC ,Gleason PLC Pharmaceutical Limited,Niederkassel,Germany,Pharmacy,Retail,Brimorix Amonine,Antibiotics,20.0,398,7960.0,July,2019
Gerlach LLC ,Hermiston LLC Pharmaceutical Ltd,Weingarten,Germany,Pharmacy,Retail,Neuropogen Empibax,Analgesics,50.0,605,30250.0,July,2019
Gerlach LLC ,Hoeger Ltd ,Heidenheim,Germany,Pharmacy,Retail,Cortirodine Alimcline,Antipiretics,50.0,128,6400.0,July,2019
Koss   ,Armstrong Inc Pharma Plc,Passau,Germany,Pharmacy,Retail,Topitaine,Mood Stabilizers,3.0,517,1551.0,July,2019
Koss   ,Waelchi LLC Pharm,Sinsheim,Germany,Pharmacy,Retail,Cogxone Levanide,Antimalarial,2.0,686,1372.0,July,2019
Koss   ,Ritchie-Rodriguez Pharmacy,Herford,Germany,Pharmacy,Retail,Feruprazole,Mood Stabilizers,1.0,115,115.0,July,2019
Erdman  ,Ritchie-Rodriguez Pharmacy,Herford,Germany,Pharmacy,Retail,Diprotaine,Antiseptics,3.0,318,954.0,July,2019
Gerlach LLC ,Hermiston and Sons Pharmaceutical Ltd,Geislingen an der Steige,Germany,Pharmacy,Retail,Tracdomide,Antipiretics,10.0,548,5480.0,July,2019
Gerlach LLC ,Barton Ltd Pharmaceutical Limited,Celle,Germany,Pharmacy,Retail,Apromin,Antiseptics,10.0,375,3750.0,July,2019
Koss   ,"Wunsch, Mills and Walter Pharmaceutical Limited",Münster,Germany,Pharmacy,Retail,Clinolan Pitoletra,Mood Stabilizers,-50.0,130,-6500.0,July,2019
Gerlach LLC ,Raynor-Graham ,Wedel,Germany,Pharmacy,Retail,Pulmogen Alitora,Antiseptics,3.0,647,1941.0,July,2019
Koss   ,Paucek PLC ,Espelkamp,Germany,Pharmacy,Retail,Thalilamide,Antibiotics,10.0,615,6150.0,July,2019
Gerlach LLC ,Purdy Ltd ,Erkelenz,Germany,Pharmacy,Retail,Thionide,Analgesics,10.0,113,1130.0,July,2019
Gerlach LLC ,"Heathcote, Kovacek and Parker ",Hof,Germany,Pharmacy,Retail,Zonixamine Immulinum,Analgesics,5.0,298,1490.0,July,2019
Gerlach LLC ,Kreiger Inc ,Burgdorf,Germany,Pharmacy,Retail,Cyclovital,Antimalarial,2.0,677,1354.0,July,2019
Gerlach LLC ,"Kuphal, Herzog and Purdy Pharmaceutical Limited",Erding,Germany,Pharmacy,Retail,Diazemid Felcept,Analgesics,8.0,613,4904.0,July,2019
Koss   ,Walsh-Brown Pharma Plc,Osnabrück,Germany,Pharmacy,Retail,Hepavice,Mood Stabilizers,20.0,140,2800.0,July,2019
Koss   ,Lockman Ltd Pharm,Mettmann,Germany,Pharmacy,Retail,Immurenol Temarate,Antipiretics,2.0,303,606.0,July,2019
Koss   ,Ward Group Pharma Plc,Barsinghausen,Germany,Pharmacy,Retail,Hepavice,Mood Stabilizers,30.0,140,4200.0,July,2019
Koss   ,Hermiston LLC Pharmaceutical Limited,Gevelsberg,Germany,Pharmacy,Retail,Hepavice,Mood Stabilizers,-20.0,140,-2800.0,July,2019
Gerlach LLC ,Pfannerstill Group Pharmaceutical Limited,Kaarst,Germany,Pharmacy,Retail,Malaxolol Aeroprosyn,Antiseptics,5.0,502,2510.0,July,2019
Koss   ,Erdman PLC ,Holzminden,Germany,Pharmacy,Retail,Lovavatol Azelavarix,Mood Stabilizers,3.0,106,318.0,July,2019
Koss   ,Upton PLC Pharmaceutical Limited,Mühlhausen,Germany,Pharmacy,Retail,Saprodeine Zanprosyn,Antibiotics,1.0,215,215.0,July,2019
Gerlach LLC ,"Zieme, Doyle and Kunze Pharm",Stuttgart,Germany,Pharmacy,Retail,Atrabicin Alkerotec,Antiseptics,2.0,249,498.0,July,2019
Koss   ,Sauer and Sons ,Mechernich,Germany,Pharmacy,Retail,Magnemunex,Antiseptics,4.0,689,2756.0,July,2019
Gerlach LLC ,Turner Ltd Pharmacy,Dortmund,Germany,Pharmacy,Retail,Hydroxyprosyn,Antibiotics,10.0,220,2200.0,July,2019
Gerlach LLC ,Gerlach LLC Pharmacy,Hofheim,Germany,Pharmacy,Retail,Acubulin,Antipiretics,30.0,490,14700.0,July,2019
Gerlach LLC ,Koss Ltd Pharmaceutical Ltd,Löhne,Germany,Pharmacy,Retail,Docstryl Rivacin,Antiseptics,5.0,789,3945.0,July,2019
Gerlach LLC ,"Kertzmann, Quitzon and Harris Pharmaceutical Limited",Forst,Germany,Pharmacy,Retail,Tiaracil,Antipiretics,55.0,162,8910.0,July,2019
Erdman  ,Lemke Ltd Pharma Plc,Leverkusen,Germany,Pharmacy,Retail,Lovavatol Azelavarix,Mood Stabilizers,10.0,106,1060.0,July,2019
Erdman  ,"Kuphal, Herzog and Purdy Pharmaceutical Limited",Erding,Germany,Pharmacy,Retail,Stelazolid,Antimalarial,20.0,73,1460.0,July,2019
Koss   ,Rowe PLC Pharm,Verl,Germany,Pharmacy,Retail,Afaxacin,Analgesics,5.0,60,300.0,July,2019
Koss   ,Zemlak-Witting ,Cuxhaven,Germany,Pharmacy,Retail,Agalsiline,Mood Stabilizers,5.0,64,320.0,July,2019
Gerlach LLC ,Ward Group Pharma Plc,Barsinghausen,Germany,Pharmacy,Retail,Aggretisol,Antimalarial,10.0,262,2620.0,July,2019
Gerlach LLC ,"Erdman, Senger and Oberbrunner Pharmacy",Straubing,Germany,Pharmacy,Retail,Cephovelam,Mood Stabilizers,20.0,542,10840.0,July,2019
Gerlach LLC ,VonRueden-Adams Pharm,Delitzsch,Germany,Pharmacy,Retail,Amavirase,Antipiretics,10.0,487,4870.0,July,2019
Gerlach LLC ,Jacobs-Jones Pharma Plc,Schwedt (Oder),Germany,Pharmacy,Retail,Sevotrana Tiafoxin,Analgesics,20.0,460,9200.0,July,2019
Gerlach LLC ,"Buckridge, Dach and Carroll Pharmaceutical Ltd",Baunatal,Germany,Pharmacy,Retail,Invisteride Diclomycin,Mood Stabilizers,2.0,452,904.0,July,2019
Gerlach LLC ,Gottlieb-Cruickshank Pharm,Schwabach,Germany,Pharmacy,Retail,Menogine,Antiseptics,3.0,742,2226.0,July,2019
Koss   ,Crist LLC Pharma Plc,Neustadt,Germany,Pharmacy,Retail,Travoloride,Antiseptics,2.0,785,1570.0,July,2019
Gerlach LLC ,"Erdman, Senger and Oberbrunner Pharmacy",Straubing,Germany,Pharmacy,Retail,Epzipitant,Analgesics,5.0,778,3890.0,July,2019
Gerlach LLC ,"Yundt, Leuschke and Ward Pharma Plc",Ahaus,Germany,Pharmacy,Retail,Tacrodomide,Antipiretics,5.0,420,2100.0,July,2019
Gerlach LLC ,Hoeger Ltd Pharm,Lennestadt,Germany,Pharmacy,Retail,Interfedox Pilobamol,Antiseptics,5.0,41,205.0,July,2019
Koss   ,Gleason PLC Pharmaceutical Limited,Niederkassel,Germany,Pharmacy,Retail,Presetron,Mood Stabilizers,15.0,216,3240.0,July,2019
Gerlach LLC ,Hermiston and Sons Pharmaceutical Ltd,Geislingen an der Steige,Germany,Pharmacy,Retail,Brimorix Amonine,Antibiotics,10.0,398,3980.0,July,2019
Gerlach LLC ,Raynor LLC Pharm,Hilden,Germany,Pharmacy,Retail,Diazemid Felcept,Analgesics,5.0,613,3065.0,July,2019
Koss   ,Gleason PLC Pharma Plc,Bad Reichenhall,Germany,Pharmacy,Retail,Travoloride,Antiseptics,50.0,785,39250.0,July,2019
Koss   ,Hermiston LLC Pharmaceutical Ltd,Weingarten,Germany,Pharmacy,Retail,Abobozolid,Antimalarial,134.0,75,10050.0,July,2019
Koss   ,Powlowski-Buckridge Pharmacy,Albstadt,Germany,Pharmacy,Retail,Exotropin Empizine,Mood Stabilizers,22.0,785,17270.0,July,2019
Koss   ,"Wunsch, Mills and Walter Pharm",Kempen,Germany,Pharmacy,Retail,Claripenem,Antibiotics,10.0,448,4480.0,July,2019
Koss   ,Harris-Conroy Pharm,Oelde,Germany,Pharmacy,Retail,Zyvance,Analgesics,1.0,323,323.0,July,2019
Koss   ,"Upton, Abernathy and Goodwin Pharm",Kelkheim (Taunus),Germany,Pharmacy,Retail,Arivac,Antimalarial,10.0,567,5670.0,July,2019
Koss   ,Jacobs-Jones Pharma Plc,Schwedt (Oder),Germany,Pharmacy,Retail,Zyvance,Analgesics,12.0,323,3876.0,July,2019
Koss   ,"Buckridge, Dach and Carroll ",Friedrichshafen,Germany,Pharmacy,Retail,Morphizolid Tianalin,Mood Stabilizers,1.0,742,742.0,July,2019
Koss   ,Beier PLC ,Heidelberg,Germany,Pharmacy,Retail,Theopril,Antipiretics,-128.0,768,-98304.0,July,2019
Koss   ,Monahan Ltd Pharma Plc,Güstrow,Germany,Pharmacy,Retail,Quiniprosyn,Antiseptics,50.0,445,22250.0,July,2019
Gerlach LLC ,"Yundt, Leuschke and Ward Pharma Plc",Ahaus,Germany,Pharmacy,Retail,Topifribrate,Analgesics,90.0,621,55890.0,July,2019
Erdman  ,Hermiston and Sons Pharmaceutical Ltd,Geislingen an der Steige,Germany,Pharmacy,Retail,Halciramine,Antimalarial,2.0,409,818.0,July,2019
Gerlach LLC ,Erdman PLC ,Holzminden,Germany,Pharmacy,Retail,Temasone Thiobucil,Antimalarial,3.0,482,1446.0,July,2019
Gerlach LLC ,"Schinner, Gaylord and Treutel Pharmacy",Hamm,Germany,Pharmacy,Retail,Xenaminphen,Antimalarial,2.0,195,390.0,July,2019
Gerlach LLC ,"Hirthe, Williamson and Macejkovic ",Schwandorf,Germany,Pharmacy,Retail,Quixitriptan Alanesin,Antiseptics,1.0,79,79.0,July,2019
Gerlach LLC ,Raynor LLC Pharmaceutical Limited,Strausberg,Germany,Pharmacy,Retail,Lovapur,Mood Stabilizers,2.0,551,1102.0,July,2019
Koss   ,Cassin PLC Pharmaceutical Limited,Weißenfels,Germany,Pharmacy,Retail,Thionide,Analgesics,72.0,113,8136.0,July,2019
Koss   ,Sauer-Herzog Pharmacy,Winsen,Germany,Pharmacy,Retail,Oxymotroban Fexoformin,Analgesics,30.0,458,13740.0,July,2019
Koss   ,Barrows-Kohler Pharma Plc,Coesfeld,Germany,Pharmacy,Retail,Immurenol Temarate,Antipiretics,10.0,303,3030.0,July,2019
Koss   ,"Kertzmann, Quitzon and Harris Pharmaceutical Limited",Forst,Germany,Pharmacy,Retail,Ergomethate,Mood Stabilizers,3.0,604,1812.0,July,2019
Gerlach LLC ,Osinski-Botsford Pharm,Meerbusch,Germany,Pharmacy,Retail,Abobozolid,Antimalarial,20.0,75,1500.0,July,2019
Koss   ,Kertzmann-Ward Pharmaceutical Limited,Goslar,Germany,Pharmacy,Retail,Ribabyclor,Antiseptics,1.0,469,469.0,July,2019
Gerlach LLC ,Gleason PLC Pharmaceutical Limited,Niederkassel,Germany,Pharmacy,Retail,Exotropin Empizine,Mood Stabilizers,15.0,785,11775.0,July,2019
Koss   ,Breitenberg-Kuhn Pharma Plc,Cloppenburg,Germany,Pharmacy,Retail,Adalatamine,Antiseptics,3.0,794,2382.0,July,2019
Gerlach LLC ,Schaefer-Rolfson Pharma Plc,Freiberg,Germany,Pharmacy,Retail,Amphesirox,Antiseptics,4.0,25,100.0,July,2019
Gerlach LLC ,Jacobs-Jones Pharma Plc,Schwedt (Oder),Germany,Pharmacy,Retail,Lansopril Acribax,Antipiretics,1.0,492,492.0,July,2019
Erdman  ,Cartwright-Fay Pharmaceutical Ltd,Wangen im Allgäu,Germany,Pharmacy,Retail,Interfeferon Aspipex,Antiseptics,35.0,416,14560.0,July,2019
Gerlach LLC ,Lockman-Welch Pharmaceutical Limited,Zweibrücken,Germany,Pharmacy,Retail,Rebedase Aplencor,Mood Stabilizers,3.0,180,540.0,July,2019
Gerlach LLC ,Stehr-Champlin Pharmacy,Eberswalde,Germany,Pharmacy,Retail,Dexmeprazole Transnuvia,Mood Stabilizers,3.0,180,540.0,July,2019
Gerlach LLC ,Hayes-Kilback Pharmaceutical Limited,Springe,Germany,Pharmacy,Retail,Abobozolid,Antimalarial,1.0,75,75.0,July,2019
Gerlach LLC ,Runolfsson-Halvorson Pharm,Rheinberg,Germany,Pharmacy,Retail,Acycpex,Mood Stabilizers,2.0,510,1020.0,July,2019
Gerlach LLC ,Sauer and Sons ,Mechernich,Germany,Pharmacy,Retail,Bexridol,Antipiretics,4.0,80,320.0,July,2019
Gerlach LLC ,Erdman PLC ,Holzminden,Germany,Pharmacy,Retail,Magneprex,Antimalarial,5.0,187,935.0,July,2019
Koss   ,Erdman PLC ,Holzminden,Germany,Pharmacy,Retail,Tetratanyl,Antimalarial,20.0,511,10220.0,July,2019
Gerlach LLC ,Fahey-Prosacco Pharmaceutical Limited,Einbeck,Germany,Pharmacy,Retail,Factofribrate,Mood Stabilizers,30.0,99,2970.0,July,2019
Gerlach LLC ,Hermiston and Sons Pharmaceutical Ltd,Geislingen an der Steige,Germany,Pharmacy,Retail,Malavirine Alimdine,Mood Stabilizers,2.0,767,1534.0,July,2019
Gerlach LLC ,Mraz Group Pharmaceutical Limited,Schweinfurt,Germany,Pharmacy,Retail,Diazemid Felcept,Analgesics,2.0,613,1226.0,July,2019
Gerlach LLC ,Crist LLC Pharma Plc,Neustadt,Germany,Pharmacy,Retail,Araxetine,Antibiotics,5.0,450,2250.0,July,2019
Koss   ,"Wunsch, Mills and Walter Pharm",Kempen,Germany,Pharmacy,Retail,Acantaine,Antibiotics,20.0,66,1320.0,July,2019
Koss   ,Turner Ltd Pharmacy,Dortmund,Germany,Pharmacy,Retail,Magnemunex,Antiseptics,20.0,689,13780.0,July,2019
Gerlach LLC ,Veum-Kerluke Pharma Plc,Wismar,Germany,Pharmacy,Retail,Adtiza Gammaluble,Antibiotics,5.0,452,2260.0,July,2019
Gerlach LLC ,"Nitzsche, Effertz and Maggio Pharmaceutical Limited",Northeim,Germany,Pharmacy,Retail,Lovavatol Azelavarix,Mood Stabilizers,15.0,106,1590.0,July,2019
Erdman  ,Hermiston LLC Pharmaceutical Ltd,Weingarten,Germany,Pharmacy,Retail,Immurenol Temarate,Antipiretics,7.0,303,2121.0,July,2019
Erdman  ,Raynor LLC Pharm,Hilden,Germany,Pharmacy,Retail,Abatatriptan,Antibiotics,10.0,742,7420.0,July,2019
Gerlach LLC ,"Kirlin, Hamill and Dickinson Pharma Plc",Weißenburg,Germany,Pharmacy,Retail,Adtiza Gammaluble,Antibiotics,1.0,452,452.0,July,2019
